source,listing_id,collected_date,brand,model_line,tier,storage_gb,ram_gb,price_dzd,condition,condition_raw,is_5g,dual_sim,launch_year
retail,,2026-09-22,infinix,Hot 60i,,128.0,4.0,25000.0,new,,,False,
retail,,2026-09-22,infinix,Hot 60i,,256.0,8.0,32000.0,new,,,False,
retail,42.0,2026-09-22,infinix,NOTE 11,,128.0,,36900.0,new,Rupture,,False,
retail,381.0,2026-09-22,infinix,NOTE 50 PRO,pro,256.0,8.0,55500.0,new,Rupture,,False,
retail,380.0,2026-09-22,infinix,NOTE 50S,,256.0,8.0,48900.0,new,Disponible,True,False,
retail,,2026-09-22,infinix,Note 40,,256.0,8.0,46000.0,new,,,False,2024.0
retail,123.0,2026-09-22,infinix,Note 40 Pro RAM ( ) 256 MEMOIR,pro,,24.0,57900.0,new,Rupture,,False,
retail,196.0,2026-09-22,infinix,Note 40 RAM (8+8 ) 256 MEMOIR,,16.0,16.0,46900.0,new,Rupture,,False,
retail,,2026-09-22,infinix,Note 50 Pro,pro,256.0,12.0,54000.0,new,,,False,
retail,,2026-09-22,infinix,Note 50s,,256.0,8.0,49000.0,new,,True,False,
retail,538.0,2026-09-22,infinix,SMART 10,,256.0,4.0,23900.0,new,Disponible,,False,
retail,57.0,2026-09-22,infinix,SMART 7,,64.0,4.0,19900.0,new,Rupture,,False,
retail,58.0,2026-09-22,infinix,SMART 7HD,,64.0,4.0,18900.0,new,Rupture,,False,
retail,433.0,2026-09-22,infinix,Smart 10,,64.0,3.0,20400.0,new,Disponible,,False,
retail,,2026-09-22,infinix,Smart 10,,64.0,3.0,21000.0,new,,,False,
retail,,2026-09-22,infinix,Smart 10,,64.0,4.0,20000.0,new,,,False,
retail,507.0,2026-09-22,infinix,Smart 10,,128.0,4.0,22900.0,new,Disponible,,False,
retail,,2026-09-22,infinix,Smart 10,,128.0,4.0,23000.0,new,,,False,
retail,,2026-09-22,infinix,Smart 10,,256.0,8.0,24000.0,new,,,False,
retail,,2026-09-22,infinix,Smart 10 HD,,64.0,4.0,20000.0,new,,,False,
retail,,2026-09-22,infinix,Smart 8,,64.0,4.0,17000.0,new,,,False,2023.0
retail,129.0,2026-09-22,infinix,Smart 8 4 64,,,,21900.0,new,Rupture,,False,
retail,286.0,2026-09-22,infinix,Smart 9,,64.0,3.0,19900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,infinix,Smart 9,,128.0,6.0,20000.0,new,,,False,2024.0
retail,,2026-09-22,infinix,Smart 9,,128.0,4.0,21000.0,new,,,False,2024.0
retail,251.0,2026-09-22,infinix,Smart 9 ( / ),,128.0,4.0,21900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,itel,A100C,,64.0,2.0,14000.0,new,,,False,
retail,231.0,2026-09-22,itel,A50,,64.0,4.0,15500.0,new,Disponible,,False,
retail,,2026-09-22,itel,A50,,64.0,4.0,16000.0,new,,,False,
retail,47055273.0,2026-09-22,itel,A50,,64.0,3.0,,,,,False,
retail,47055281.0,2026-09-22,itel,A50,,64.0,2.0,,,,,False,
retail,,2026-09-22,itel,A50,,128.0,3.0,17000.0,new,,,False,
retail,84.0,2026-09-22,itel,A60s,,128.0,8.0,17700.0,new,Rupture,,False,
retail,,2026-09-22,itel,A70,,64.0,4.0,16000.0,new,,,False,
retail,107.0,2026-09-22,itel,A70,,128.0,,19900.0,new,Rupture,,False,
retail,,2026-09-22,itel,A70,,256.0,4.0,21000.0,new,,,False,
retail,,2026-09-22,itel,A70,,256.0,8.0,19000.0,new,,,False,
retail,271.0,2026-09-22,itel,A80,,128.0,4.0,19900.0,new,Rupture,,False,
retail,391.0,2026-09-22,itel,CITY 100,,256.0,4.0,21900.0,new,Rupture,,False,
retail,192.0,2026-09-22,itel,P55 RAM MEMOIR,,256.0,24.0,24900.0,new,Rupture,,False,
retail,245.0,2026-09-22,nothing,Asus ROG Phone 9,,,,179900.0,new,Rupture,,False,
retail,580.0,2026-09-22,nothing,Oppo Find X9 Pro,pro,512.0,12.0,215000.0,new,Disponible,,False,
retail,145.0,2026-09-22,nothing,Phone (2a),,,,59900.0,new,Rupture,,False,
retail,439.0,2026-09-22,nothing,Phone (3a),,128.0,8.0,71900.0,new,Rupture,,False,
retail,,2026-09-22,nubia red magic,7,,256.0,16.0,145000.0,new,,,False,
retail,,2026-09-22,nubia red magic,8S Pro,pro,512.0,16.0,189000.0,new,,,False,
retail,347.0,2026-09-22,oneplus,11,,256.0,12.0,89900.0,new,Rupture,,False,
retail,254.0,2026-09-22,oneplus,11,,256.0,16.0,99900.0,new,Rupture,,False,
retail,,2026-09-22,oneplus,11R,,256.0,16.0,,used,,,False,
retail,13468736.0,2026-09-22,oneplus,11R,,256.0,16.0,57900.0,used,Occasion,,False,
retail,116.0,2026-09-22,oneplus,12,,512.0,16.0,139000.0,new,Rupture,,False,
retail,191.0,2026-09-22,oneplus,12R RAM memoir,,256.0,12.0,119000.0,new,Rupture,,False,
retail,311.0,2026-09-22,oneplus,13,,16.0,,149900.0,new,Rupture,,False,
retail,375.0,2026-09-22,oneplus,13,,16.0,,189000.0,new,Rupture,,False,
retail,322.0,2026-09-22,oneplus,13,,256.0,12.0,139000.0,new,Rupture,,False,
retail,333.0,2026-09-22,oneplus,13,,1024.0,24.0,189000.0,new,Rupture,,False,
retail,321.0,2026-09-22,oneplus,13T,,256.0,12.0,129000.0,new,Disponible,,False,
retail,26725556.0,2026-09-22,oneplus,13T,,256.0,16.0,,,,,False,
retail,26725579.0,2026-09-22,oneplus,13T,,512.0,12.0,,,,,False,
retail,26725617.0,2026-09-22,oneplus,13T,,1024.0,16.0,,,,,False,
retail,454.0,2026-09-22,oneplus,15,,16.0,,229000.0,new,Rupture,,False,
retail,401.0,2026-09-22,oneplus,15,,256.0,12.0,172000.0,new,Disponible,,False,
retail,478.0,2026-09-22,oneplus,15,,256.0,12.0,199900.0,new,Rupture,,False,
retail,,2026-09-22,oneplus,15,,512.0,16.0,225000.0,new,,,False,
retail,453.0,2026-09-22,oneplus,15R,,512.0,12.0,159000.0,new,Disponible,,False,
retail,78.0,2026-09-22,oneplus,ACE,,,,72900.0,new,Rupture,,False,
retail,337.0,2026-09-22,oneplus,ACE 3 PRO,pro,16.0,,84900.0,new,Rupture,,False,
retail,428.0,2026-09-22,oneplus,ACE 6T,,256.0,12.0,112000.0,new,Disponible,,False,
retail,207.0,2026-09-22,oneplus,Ace 3,,16.0,,109900.0,new,Rupture,,False,
retail,266.0,2026-09-22,oneplus,Ace 5,,256.0,12.0,79500.0,new,Rupture,,False,
retail,,2026-09-22,oneplus,Ace 5,,256.0,12.0,79000.0,new,,,False,
retail,,2026-09-22,oneplus,Ace 5,,256.0,16.0,82000.0,new,,,False,
retail,,2026-09-22,oneplus,Ace 5 Pro,pro,256.0,12.0,86000.0,new,,,False,
retail,343.0,2026-09-22,oneplus,Ace 5 Ultra,ultra,256.0,12.0,85900.0,new,Rupture,,False,
retail,,2026-09-22,oneplus,Ace 5 Ultra,ultra,256.0,12.0,98000.0,new,,,False,
retail,411.0,2026-09-22,oneplus,Ace 6,,256.0,12.0,97000.0,new,Rupture,,False,
retail,,2026-09-22,oneplus,Ace 6,,256.0,12.0,112000.0,new,,,False,
retail,577.0,2026-09-22,oneplus,Ace 6 Ultra,ultra,256.0,12.0,139000.0,new,Disponible,,False,
retail,,2026-09-22,oneplus,Ace 6 Ultra,ultra,256.0,12.0,135000.0,new,,,False,
retail,,2026-09-22,oneplus,Ace 6T,,256.0,12.0,99000.0,new,,,False,
retail,135.0,2026-09-22,oneplus,OPEN,,,,212000.0,new,Rupture,,False,
retail,262.0,2026-09-22,oneplus,Pad,,,,85900.0,new,Rupture,,False,
retail,450.0,2026-09-22,oneplus,TURBO 6,pro,256.0,12.0,95900.0,new,Rupture,,False,
retail,573.0,2026-09-22,oneplus,Turbo 6V,pro,256.0,8.0,82000.0,new,Disponible,,False,
retail,,2026-09-22,oneplus,Turbo 6X Pro,pro,128.0,8.0,76000.0,new,,,False,
retail,119.0,2026-09-22,oneplus,ace 3,,256.0,12.0,86900.0,new,Rupture,,False,
retail,361.0,2026-09-22,oneplus,ace 5 pro,pro,16.0,,124900.0,new,Rupture,,False,
retail,274.0,2026-09-22,oneplus,ace 5 pro,pro,256.0,12.0,98900.0,new,Rupture,,False,
retail,95.0,2026-09-22,oppo,A1 PRO,pro,256.0,8.0,42900.0,new,Rupture,True,False,
retail,35.0,2026-09-22,oppo,A17,,64.0,4.0,29900.0,new,Rupture,,False,2022.0
retail,,2026-09-22,oppo,A18,,64.0,4.0,25000.0,new,,,False,2023.0
retail,,2026-09-22,oppo,A18,,128.0,4.0,27000.0,new,,,False,2023.0
retail,159.0,2026-09-22,oppo,A18,,,,28900.0,new,Rupture,,False,2023.0
retail,83.0,2026-09-22,oppo,A2 PRO,pro,256.0,8.0,51900.0,new,Rupture,,False,
retail,,2026-09-22,oppo,A2M,,128.0,6.0,32000.0,new,,,False,
retail,,2026-09-22,oppo,A2M,,128.0,4.0,30000.0,new,,,False,
retail,23118138.0,2026-09-22,oppo,A3,,128.0,4.0,,,,,False,
retail,,2026-09-22,oppo,A3 (China),,256.0,8.0,50000.0,new,,,False,
retail,,2026-09-22,oppo,A3 (China),,256.0,12.0,53000.0,new,,,False,
retail,,2026-09-22,oppo,A3 Pro (China),pro,512.0,12.0,56000.0,new,,,False,
retail,182.0,2026-09-22,oppo,A3 Pro RAM MEMOIR,pro,256.0,8.0,59900.0,new,Rupture,,False,
retail,147.0,2026-09-22,oppo,A3 Pro RAM MEMOIR,pro,512.0,12.0,54900.0,new,Rupture,,False,
retail,,2026-09-22,oppo,A38,,128.0,4.0,31000.0,new,,,False,2023.0
retail,325.0,2026-09-22,oppo,A3X,,128.0,4.0,32900.0,new,Rupture,,False,
retail,,2026-09-22,oppo,A3x,,128.0,4.0,30000.0,new,,,False,
retail,320.0,2026-09-22,oppo,A40,,128.0,6.0,34000.0,new,Disponible,,False,
retail,,2026-09-22,oppo,A40,,128.0,4.0,31000.0,new,,,False,
retail,,2026-09-22,oppo,A40m,,256.0,8.0,35000.0,new,,,False,
retail,,2026-09-22,oppo,A5 Pro,pro,256.0,8.0,46000.0,new,,,False,
retail,308.0,2026-09-22,oppo,A5 Pro,pro,512.0,12.0,69900.0,new,Rupture,,False,
retail,80.0,2026-09-22,oppo,A58,,128.0,,38900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,oppo,A58,,128.0,6.0,25000.0,new,,,False,2023.0
retail,,2026-09-22,oppo,A58,,256.0,8.0,28000.0,new,,,False,2023.0
retail,,2026-09-22,oppo,A5i,,128.0,4.0,30000.0,new,,,False,
retail,32876427.0,2026-09-22,oppo,A5i,,128.0,8.0,,,,,False,
retail,32876440.0,2026-09-22,oppo,A5i,,256.0,6.0,,,,,False,
retail,32876458.0,2026-09-22,oppo,A5i,,256.0,8.0,,,,,False,
retail,,2026-09-22,oppo,A6 Pro,pro,256.0,8.0,55000.0,new,,,False,
retail,,2026-09-22,oppo,A6 Pro (China),pro,256.0,16.0,60000.0,new,,,False,
retail,173.0,2026-09-22,oppo,A60,,,,39900.0,new,Rupture,,False,
retail,,2026-09-22,oppo,A6c,,128.0,4.0,34000.0,new,,,False,
retail,109.0,2026-09-22,oppo,A78,,128.0,8.0,41900.0,new,Rupture,,False,2023.0
retail,77.0,2026-09-22,oppo,A78,,256.0,8.0,39900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,oppo,A78,,256.0,8.0,,used,,,False,2023.0
retail,14643662.0,2026-09-22,oppo,A78,,256.0,8.0,46900.0,used,Occasion,,False,2023.0
retail,,2026-09-22,oppo,A79,,128.0,4.0,40000.0,new,,,False,
retail,392.0,2026-09-22,oppo,FIND X9 PRO,pro,16.0,,209900.0,new,Rupture,,False,
retail,552.0,2026-09-22,oppo,FIND X9 PRO,pro,256.0,12.0,185900.0,new,Rupture,,False,
retail,581.0,2026-09-22,oppo,FIND X9 ULTRA,ultra,16.0,,305000.0,new,Disponible,,False,
retail,26726133.0,2026-09-22,oppo,Find X7 ULTRA,ultra,512.0,16.0,,,,,False,
retail,128.0,2026-09-22,oppo,Find X7 Ultra,ultra,,,215000.0,new,Rupture,,False,
retail,260.0,2026-09-22,oppo,Find X8 Pro,pro,512.0,12.0,199900.0,new,Rupture,,False,
retail,336.0,2026-09-22,oppo,Find X8 Ultra,ultra,16.0,,259000.0,new,Rupture,,False,
retail,,2026-09-22,oppo,Find X9 Pro,pro,256.0,12.0,185000.0,new,,,False,
retail,,2026-09-22,oppo,Find X9 Pro,pro,512.0,16.0,202000.0,new,,,False,
retail,,2026-09-22,oppo,Find X9 Pro,pro,512.0,12.0,184000.0,new,,,False,
retail,445.0,2026-09-22,oppo,K13 Turbo,pro,256.0,12.0,64900.0,new,Rupture,,False,
retail,384.0,2026-09-22,oppo,K13 Turbo Pro,pro,256.0,12.0,88000.0,new,Disponible,,False,
retail,,2026-09-22,oppo,K13 Turbo Pro,pro,256.0,12.0,76000.0,new,,,False,
retail,,2026-09-22,oppo,K13 Turbo Pro,pro,256.0,16.0,83000.0,new,,,False,
retail,40376402.0,2026-09-22,oppo,K13 Turbo Pro,pro,256.0,8.0,,,,,False,
retail,40376247.0,2026-09-22,oppo,K13 Turbo Pro,pro,512.0,12.0,,,,,False,
retail,,2026-09-22,oppo,K13x,,128.0,6.0,39000.0,new,,True,False,
retail,,2026-09-22,oppo,K13x,,256.0,8.0,43000.0,new,,True,False,
retail,72.0,2026-09-22,oppo,RENO 10,,256.0,,65500.0,new,Rupture,True,False,2023.0
retail,342.0,2026-09-22,oppo,RENO 12,,16.0,,64900.0,new,Rupture,,False,2024.0
retail,431.0,2026-09-22,oppo,RENO 13,,256.0,12.0,69900.0,new,Rupture,,False,
retail,488.0,2026-09-22,oppo,RENO 14,,16.0,,83500.0,new,Rupture,,False,
retail,474.0,2026-09-22,oppo,RENO 14,,256.0,12.0,81900.0,new,Rupture,,False,
retail,524.0,2026-09-22,oppo,RENO 16,,256.0,12.0,119000.0,new,Disponible,,False,
retail,53.0,2026-09-22,oppo,RENO 6,,128.0,8.0,59900.0,new,Rupture,True,False,2021.0
retail,26.0,2026-09-22,oppo,RENO 7,,128.0,8.0,55900.0,new,Rupture,,False,2022.0
retail,55.0,2026-09-22,oppo,RENO 8 LITE,compact,128.0,8.0,62900.0,new,Rupture,,False,2022.0
retail,59.0,2026-09-22,oppo,RENO 8T,,256.0,8.0,52900.0,new,Rupture,,False,
retail,,2026-09-22,oppo,Reno 10,,256.0,8.0,50000.0,new,,,False,2023.0
retail,151.0,2026-09-22,oppo,Reno 11,,,,66900.0,new,Rupture,,False,2023.0
retail,172.0,2026-09-22,oppo,Reno 11 pro,pro,,,96900.0,new,Rupture,,False,2023.0
retail,183.0,2026-09-22,oppo,Reno 12,,16.0,,79900.0,new,Rupture,True,False,2024.0
retail,152.0,2026-09-22,oppo,Reno 12,,256.0,12.0,61900.0,new,Rupture,,False,2024.0
retail,215.0,2026-09-22,oppo,Reno 12 F,,256.0,8.0,51900.0,new,Rupture,,False,
retail,344.0,2026-09-22,oppo,Reno 12 Pro,pro,16.0,,67900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,oppo,Reno 8 Pro,pro,256.0,8.0,62000.0,new,,,False,2022.0
retail,,2026-09-22,oppo,Reno11,,256.0,8.0,51000.0,new,,,False,2023.0
retail,,2026-09-22,oppo,Reno11,,256.0,12.0,49000.0,new,,,False,2023.0
retail,,2026-09-22,oppo,Reno12,,256.0,12.0,59000.0,new,,,False,2024.0
retail,,2026-09-22,oppo,Reno12,,256.0,16.0,63000.0,new,,,False,2024.0
retail,,2026-09-22,oppo,Reno12,,512.0,16.0,66000.0,new,,,False,2024.0
retail,,2026-09-22,oppo,Reno12 F,,256.0,12.0,49000.0,new,,,False,
retail,32879919.0,2026-09-22,oppo,Reno12 FS,,256.0,8.0,,,,True,False,
retail,,2026-09-22,oppo,Reno12 FS,,512.0,12.0,57000.0,new,,True,False,
retail,,2026-09-22,oppo,Reno14,,256.0,16.0,84000.0,new,,,False,
retail,,2026-09-22,oppo,Reno14 F,,512.0,12.0,73000.0,new,,True,False,
retail,,2026-09-22,oppo,Reno14 Pro,pro,256.0,12.0,98000.0,new,,,False,
retail,,2026-09-22,oppo,Reno15 Pro,pro,256.0,12.0,110000.0,new,,,False,
retail,,2026-09-22,oppo,Reno16,,256.0,12.0,128000.0,new,,True,False,
retail,160.0,2026-09-22,oppo,a38,,,,32500.0,new,Rupture,,False,2023.0
retail,74.0,2026-09-22,realme,10,,256.0,8.0,39900.0,new,Rupture,,False,2022.0
retail,102.0,2026-09-22,realme,10 Pro+,promax,,,61900.0,new,Rupture,,False,2022.0
retail,34.0,2026-09-22,realme,11,,256.0,8.0,41900.0,new,Rupture,,False,2023.0
retail,63.0,2026-09-22,realme,11 PRO +,promax,256.0,12.0,64500.0,new,Rupture,,False,2023.0
retail,15.0,2026-09-22,realme,11 PRO +,promax,512.0,12.0,77000.0,new,Rupture,,False,2023.0
retail,324.0,2026-09-22,realme,12,,256.0,8.0,39900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,realme,12,,256.0,8.0,41000.0,new,,,False,2023.0
retail,332.0,2026-09-22,realme,12,,512.0,8.0,42900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,realme,12,,512.0,8.0,43000.0,new,,,False,2023.0
retail,293.0,2026-09-22,realme,12 PRO PLUS,plus,512.0,12.0,68900.0,new,Rupture,,False,2023.0
retail,92.0,2026-09-22,realme,12 PRO Plus,plus,256.0,8.0,79900.0,new,Rupture,,False,2023.0
retail,217.0,2026-09-22,realme,12x,,128.0,6.0,32900.0,new,Rupture,,False,
retail,,2026-09-22,realme,12x,,128.0,6.0,32000.0,new,,,False,
retail,,2026-09-22,realme,12x,,256.0,12.0,39000.0,new,,,False,
retail,,2026-09-22,realme,13,,256.0,8.0,50000.0,new,,,False,2024.0
retail,385.0,2026-09-22,realme,13 PRO +,promax,256.0,8.0,63900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,13 PRO PLUS,plus,256.0,12.0,67000.0,new,,True,False,2024.0
retail,,2026-09-22,realme,13 PRO PLUS,plus,512.0,12.0,73000.0,new,,True,False,2024.0
retail,237.0,2026-09-22,realme,13 Pro Plus,plus,256.0,8.0,75500.0,new,Rupture,,False,2024.0
retail,244.0,2026-09-22,realme,13 Pro Plus,plus,256.0,12.0,81900.0,new,Rupture,,False,2024.0
retail,238.0,2026-09-22,realme,13 Pro Plus,plus,512.0,12.0,69900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,13 Pro+,promax,256.0,8.0,65000.0,new,,,False,2024.0
retail,,2026-09-22,realme,13+,,256.0,8.0,,used,,,False,2024.0
retail,22614143.0,2026-09-22,realme,13+,,256.0,8.0,52000.0,used,Occasion,,False,2024.0
retail,472.0,2026-09-22,realme,14 PRO PLUS,plus,256.0,8.0,72900.0,new,Rupture,,False,
retail,,2026-09-22,realme,14 Pro,pro,256.0,8.0,60000.0,new,,,False,
retail,,2026-09-22,realme,14 Pro,pro,512.0,12.0,56000.0,new,,,False,
retail,,2026-09-22,realme,14 Pro Plus,plus,256.0,12.0,73000.0,new,,,False,
retail,575.0,2026-09-22,realme,14T,,256.0,12.0,59900.0,new,Disponible,,False,
retail,513.0,2026-09-22,realme,14T,,256.0,8.0,49900.0,new,Rupture,,False,
retail,,2026-09-22,realme,14T,,256.0,12.0,54000.0,new,,,False,
retail,,2026-09-22,realme,14T,,256.0,8.0,52000.0,new,,,False,
retail,584.0,2026-09-22,realme,15,,256.0,12.0,74900.0,new,Disponible,,False,
retail,487.0,2026-09-22,realme,15 PRO,pro,512.0,12.0,92000.0,new,Disponible,,False,
retail,583.0,2026-09-22,realme,15 Pro,pro,256.0,8.0,83900.0,new,Disponible,,False,
retail,,2026-09-22,realme,15 Pro,pro,256.0,12.0,75000.0,new,,True,False,
retail,,2026-09-22,realme,15 Pro,pro,512.0,12.0,88000.0,new,,True,False,
retail,529.0,2026-09-22,realme,16 PRO +,promax,512.0,12.0,109900.0,new,Rupture,,False,
retail,108.0,2026-09-22,realme,9 Pro,pro,,,36500.0,new,Rupture,,False,
retail,28.0,2026-09-22,realme,9I,,64.0,4.0,29900.0,new,Rupture,,False,
retail,49.0,2026-09-22,realme,C21Y,,64.0,4.0,20901.0,new,Rupture,,False,
retail,51.0,2026-09-22,realme,C25S,,128.0,,28900.0,new,Rupture,,False,
retail,61.0,2026-09-22,realme,C25Y,,128.0,,28900.0,new,Rupture,,False,
retail,174.0,2026-09-22,realme,C51,,128.0,4.0,27900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,realme,C51,,128.0,4.0,26000.0,new,,,False,2023.0
retail,,2026-09-22,realme,C51,,256.0,6.0,30000.0,new,,,False,2023.0
retail,,2026-09-22,realme,C51s,,128.0,6.0,32000.0,new,,,False,
retail,18655065.0,2026-09-22,realme,C51s,,,,32000.0,new,Neuf,,False,
retail,30.0,2026-09-22,realme,C53,,128.0,6.0,29900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,realme,C53,,128.0,6.0,28000.0,new,,,False,2023.0
retail,216.0,2026-09-22,realme,C53,,256.0,8.0,33900.0,new,Rupture,,False,2023.0
retail,,2026-09-22,realme,C53,,256.0,8.0,33000.0,new,,,False,2023.0
retail,29.0,2026-09-22,realme,C55,,256.0,8.0,36900.0,new,Rupture,,False,2023.0
retail,278.0,2026-09-22,realme,C61,,128.0,6.0,31900.0,new,Rupture,,False,2024.0
retail,229.0,2026-09-22,realme,C61,,128.0,4.0,29000.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C61,,128.0,6.0,27000.0,new,,,False,2024.0
retail,,2026-09-22,realme,C61,,128.0,4.0,26000.0,new,,,False,2024.0
retail,309.0,2026-09-22,realme,C61,,256.0,6.0,28900.0,new,Rupture,,False,2024.0
retail,457.0,2026-09-22,realme,C61,,256.0,8.0,31900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C61,,256.0,6.0,29000.0,new,,,False,2024.0
retail,218.0,2026-09-22,realme,C63,,128.0,4.0,33900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C63,,128.0,6.0,28000.0,new,,,False,2024.0
retail,188.0,2026-09-22,realme,C63,,256.0,8.0,36900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C63,,256.0,8.0,32000.0,new,,,False,2024.0
retail,156.0,2026-09-22,realme,C65,,128.0,8.0,35000.0,new,Rupture,,False,
retail,299.0,2026-09-22,realme,C65,,256.0,8.0,36900.0,new,Rupture,,False,
retail,,2026-09-22,realme,C65,,256.0,8.0,34000.0,new,,,False,
retail,187.0,2026-09-22,realme,C67,,128.0,6.0,38900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C67,,128.0,8.0,36000.0,new,,,False,2024.0
retail,101.0,2026-09-22,realme,C67,,256.0,8.0,39900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C67,,256.0,8.0,35000.0,new,,,False,2024.0
retail,528.0,2026-09-22,realme,C71,,128.0,4.0,26900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C71,,128.0,6.0,30000.0,new,,,False,2024.0
retail,,2026-09-22,realme,C71,,128.0,4.0,32000.0,new,,,False,2024.0
retail,,2026-09-22,realme,C71,,256.0,8.0,32000.0,new,,,False,2024.0
retail,255.0,2026-09-22,realme,C75,,128.0,8.0,36900.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C75,,128.0,8.0,36000.0,new,,,False,2024.0
retail,46064337.0,2026-09-22,realme,C75,,128.0,8.0,,,,,False,2024.0
retail,46064521.0,2026-09-22,realme,C75,,128.0,6.0,,,,,False,2024.0
retail,235.0,2026-09-22,realme,C75,,256.0,8.0,36990.0,new,Rupture,,False,2024.0
retail,,2026-09-22,realme,C75,,256.0,8.0,39000.0,new,,,False,2024.0
retail,46064384.0,2026-09-22,realme,C75,,512.0,8.0,,,,,False,2024.0
retail,501.0,2026-09-22,realme,C75X,,256.0,8.0,35900.0,new,Rupture,,False,
retail,,2026-09-22,realme,C75x,,128.0,6.0,35000.0,new,,,False,
retail,,2026-09-22,realme,C75x,,128.0,8.0,35000.0,new,,,False,
retail,,2026-09-22,realme,C75x,,256.0,8.0,38000.0,new,,,False,
retail,,2026-09-22,realme,C85,,128.0,6.0,38000.0,new,,,False,
retail,,2026-09-22,realme,C85,,128.0,8.0,37000.0,new,,,False,
retail,527.0,2026-09-22,realme,C85,,256.0,8.0,45900.0,new,Disponible,,False,
retail,,2026-09-22,realme,C85,,256.0,8.0,44000.0,new,,,False,
retail,553.0,2026-09-22,realme,C85 PRO,pro,128.0,8.0,45900.0,new,Rupture,,False,
retail,,2026-09-22,realme,C85 Pro,pro,128.0,8.0,45000.0,new,,,False,
retail,,2026-09-22,realme,C85 Pro,pro,128.0,6.0,44000.0,new,,,False,
retail,558.0,2026-09-22,realme,C85 Pro,pro,256.0,8.0,52000.0,new,Disponible,,False,
retail,,2026-09-22,realme,C85 Pro,pro,256.0,8.0,48000.0,new,,,False,
retail,,2026-09-22,realme,GT 7 Pro,pro,256.0,12.0,97000.0,new,,,False,
retail,,2026-09-22,realme,GT 8 Pro,pro,256.0,12.0,139000.0,new,,,False,
retail,39.0,2026-09-22,realme,GT NEO 3 150W,,256.0,12.0,69900.0,new,Rupture,,False,
retail,166.0,2026-09-22,realme,GT NEO 6,,256.0,12.0,79900.0,new,Rupture,,False,
retail,126.0,2026-09-22,realme,GT Neo 5 SE,,,,65900.0,new,Rupture,,False,
retail,132.0,2026-09-22,realme,GT Neo 6 SE,,256.0,12.0,67900.0,new,Rupture,,False,
retail,194.0,2026-09-22,realme,GT Neo 6 SE RAM,,16.0,16.0,71900.0,new,Rupture,,False,
retail,9.0,2026-09-22,realme,GT néo 5 150w,,,,78900.0,new,Rupture,,False,
retail,2.0,2026-09-22,realme,GT3 240w,,,,119000.0,new,Rupture,,False,
retail,118.0,2026-09-22,realme,GT5 240W,,1024.0,24.0,115000.0,new,Rupture,,False,
retail,121.0,2026-09-22,realme,GT5 pro,pro,,,125900.0,new,Rupture,,False,
retail,348.0,2026-09-22,realme,GT6,,16.0,,84900.0,new,Rupture,,False,
retail,175.0,2026-09-22,realme,GT6,,16.0,,136000.0,new,Rupture,,False,
retail,157.0,2026-09-22,realme,GT6,,,,109000.0,new,Rupture,,False,
retail,226.0,2026-09-22,realme,GT6 (China),,256.0,12.0,79900.0,new,Rupture,,False,
retail,186.0,2026-09-22,realme,GT6T,,256.0,8.0,89900.0,new,Rupture,,False,
retail,503.0,2026-09-22,realme,GT7,,256.0,12.0,92900.0,new,Rupture,,False,
retail,313.0,2026-09-22,realme,GT7 Pro,pro,16.0,,132900.0,new,Rupture,,False,
retail,234.0,2026-09-22,realme,GT7 Pro,pro,256.0,12.0,115900.0,new,Rupture,,False,
retail,403.0,2026-09-22,realme,GT8 Pro,pro,256.0,12.0,134900.0,new,Rupture,,False,
retail,18.0,2026-09-22,realme,NARZO 50,,128.0,,32900.0,new,Rupture,,False,
retail,125.0,2026-09-22,realme,NARZO 70 PRO,pro,,,53900.0,new,Rupture,,False,
retail,288.0,2026-09-22,realme,NEO 7 SE,,256.0,12.0,69900.0,new,Rupture,,False,
retail,471.0,2026-09-22,realme,NEO 8,,256.0,12.0,109000.0,new,Rupture,,False,
retail,537.0,2026-09-22,realme,NOTE 60,,64.0,3.0,19900.0,new,Rupture,,False,
retail,276.0,2026-09-22,realme,NOTE 60,,128.0,4.0,26900.0,new,Rupture,,False,
retail,485.0,2026-09-22,realme,NOTE 60X,,128.0,4.0,27900.0,new,Disponible,,False,
retail,,2026-09-22,realme,NOTE 60x,,64.0,3.0,22000.0,new,,,False,
